member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL,,,,,,,,,,,,,,,,,,,
458~2164~The Range 2017~~~~21M4064RD~Ringer Tritan Sports Bottle~21M4064~~Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Drinkware |  Sippers |  Sports Bottle |   |  Red~~0~Single-wall construction. Twist-on lid with flip-top drinking spout.~BPA free, 710ml capacity.~~BPA free Eastman tritan material~235mm(h) x 75mm(diameter)~Polybag~4064RD.jpg~4064RD_0002.jpg | 4064BL.jpg | 4064BK.jpg 4064-GEN.jpg~4064-GEN.jpg~Black |  Blue |  Red~Black |  Blue |  Red~~~~~~Colour Print  |  Full Colour Print ~Pad: 45mm(h) x 45mm(w)~0~0~Last created : 26/Aug/16~~~Item + 1 Colour Rotary Print (1 colour)~1 position~1 colour~Rotary Print~Rotary Medium Print~~10~~10~23.10~25~12.98~50~10.03~100~8.27~250~7.18~500~6.65~1000~5.88~2500~5.32~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~500~340~510~5.6~48~0.0867~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4064RD,,,,,,,,,,,,,,
459~2164~The Range 2017~~~~21M4064RD~Ringer Tritan Sports Bottle~21M4064~~Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Drinkware |  Sippers |  Sports Bottle |   |  Red~~0~Single-wall construction. Twist-on lid with flip-top drinking spout.~BPA free, 710ml capacity.~~BPA free Eastman tritan material~235mm(h) x 75mm(diameter)~Polybag~4064RD.jpg~4064RD_0002.jpg | 4064BL.jpg | 4064BK.jpg 4064-GEN.jpg~4064-GEN.jpg~Black |  Blue |  Red~Black |  Blue |  Red~~~~~~Colour Print  |  Full Colour Print ~Pad: 45mm(h) x 45mm(w)~0~0~Last created : 26/Aug/16~~~Item + 2 Colour Rotary Print (2 colours)~1 position~2 colour~Rotary Print~Rotary Medium Print~~10~~10~36.07~25~18.17~50~13.15~100~9.63~250~8.63~500~7.85~1000~6.77~2500~6.08~Setup~150~210~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~500~340~510~5.6~48~0.0867~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4064RD,,,,,,,,,,,,,,
460~2164~The Range 2017~~~~21M4064RD~Ringer Tritan Sports Bottle~21M4064~~Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Drinkware |  Sippers |  Sports Bottle |   |  Red~~0~Single-wall construction. Twist-on lid with flip-top drinking spout.~BPA free, 710ml capacity.~~BPA free Eastman tritan material~235mm(h) x 75mm(diameter)~Polybag~4064RD.jpg~4064RD_0002.jpg | 4064BL.jpg | 4064BK.jpg 4064-GEN.jpg~4064-GEN.jpg~Black |  Blue |  Red~Black |  Blue |  Red~~~~~~Colour Print  |  Full Colour Print ~Pad: 45mm(h) x 45mm(w)~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~26.04~25~14.79~50~10.67~100~8.36~250~6.52~500~6.21~1000~5.58~2500~5.11~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~500~340~510~5.6~48~0.0867~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4064RD,,,,,,,,,,,,,,
461~2164~The Range 2017~~~~21M4064RD~Ringer Tritan Sports Bottle~21M4064~~Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Drinkware |  Sippers |  Sports Bottle |   |  Red~~0~Single-wall construction. Twist-on lid with flip-top drinking spout.~BPA free, 710ml capacity.~~BPA free Eastman tritan material~235mm(h) x 75mm(diameter)~Polybag~4064RD.jpg~4064RD_0002.jpg | 4064BL.jpg | 4064BK.jpg 4064-GEN.jpg~4064-GEN.jpg~Black |  Blue |  Red~Black |  Blue |  Red~~~~~~Colour Print  |  Full Colour Print ~Pad: 45mm(h) x 45mm(w)~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~~10~~10~45.50~25~23.01~50~14.77~100~10.05~250~7.39~500~6.98~1000~6.25~2500~5.67~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~500~340~510~5.6~48~0.0867~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4064RD,,,,,,,,,,,,,,
462~2164~The Range 2017~~~~21M4065S~Sahara Aluminium Sports Bottle~21M4065~~Drinkware/Aluminium Drink Bottles | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Metal Drink Bottles~Drinkware |  Aluminium Drink Bottle |  Sippers |  Sports Bottle |   |  Silver~~0~Single-wall construction aluminium sports bottle. 6mm carabineer with nylon strap.~Tethered cap with deluxe push/pull drink spout. Twist-on lid. 590ml capacity.~~Aluminium~210mm(h) x 73mm(diameter)~Bubblebag~4065S.jpg~4065S_0002.jpg | 4065RD.jpg 4065-GEN.jpg~4065-GEN.jpg~Red |  Silver~Red |  Silver~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Pad: 45mm(w) x 45mm(h) - Laser: 30mm(w) x 30mm(h)~0~0~Last created : 26/Aug/16~~~Item + 1 Colour Rotary Print (1 colour)~1 position~1 colour~Rotary Print~Rotary Medium Print~One colour print only~10~~10~22.46~25~12.33~50~9.39~100~7.65~250~6.63~500~6.16~1000~5.44~2500~4.92~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~470~390~440~6.4~60~0.080652~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4065S,,,,,,,,,,,,,,,
463~2164~The Range 2017~~~~21M4065S~Sahara Aluminium Sports Bottle~21M4065~~Drinkware/Aluminium Drink Bottles | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Metal Drink Bottles~Drinkware |  Aluminium Drink Bottle |  Sippers |  Sports Bottle |   |  Silver~~0~Single-wall construction aluminium sports bottle. 6mm carabineer with nylon strap.~Tethered cap with deluxe push/pull drink spout. Twist-on lid. 590ml capacity.~~Aluminium~210mm(h) x 73mm(diameter)~Bubblebag~4065S.jpg~4065S_0002.jpg | 4065RD.jpg 4065-GEN.jpg~4065-GEN.jpg~Red |  Silver~Red |  Silver~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Pad: 45mm(w) x 45mm(h) - Laser: 30mm(w) x 30mm(h)~0~0~Last created : 26/Aug/16~~~Item + 2 Colour Rotary Print (2 colours)~1 position~2 colour~Rotary Print~Rotary Medium Print~One colour print only~10~~10~35.43~25~17.52~50~12.51~100~9.03~250~8.08~500~7.37~1000~6.34~2500~5.68~Setup~150~210~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~470~390~440~6.4~60~0.080652~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4065S,,,,,,,,,,,,,,,
464~2164~The Range 2017~~~~21M4065S~Sahara Aluminium Sports Bottle~21M4065~~Drinkware/Aluminium Drink Bottles | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Metal Drink Bottles~Drinkware |  Aluminium Drink Bottle |  Sippers |  Sports Bottle |   |  Silver~~0~Single-wall construction aluminium sports bottle. 6mm carabineer with nylon strap.~Tethered cap with deluxe push/pull drink spout. Twist-on lid. 590ml capacity.~~Aluminium~210mm(h) x 73mm(diameter)~Bubblebag~4065S.jpg~4065S_0002.jpg | 4065RD.jpg 4065-GEN.jpg~4065-GEN.jpg~Red |  Silver~Red |  Silver~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Pad: 45mm(w) x 45mm(h) - Laser: 30mm(w) x 30mm(h)~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~25.40~25~14.15~50~10.03~100~7.73~250~6.17~500~5.73~1000~5.14~2500~4.71~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~470~390~440~6.4~60~0.080652~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4065S,,,,,,,,,,,,,,,
465~2164~The Range 2017~~~~21M4065S~Sahara Aluminium Sports Bottle~21M4065~~Drinkware/Aluminium Drink Bottles | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Metal Drink Bottles~Drinkware |  Aluminium Drink Bottle |  Sippers |  Sports Bottle |   |  Silver~~0~Single-wall construction aluminium sports bottle. 6mm carabineer with nylon strap.~Tethered cap with deluxe push/pull drink spout. Twist-on lid. 590ml capacity.~~Aluminium~210mm(h) x 73mm(diameter)~Bubblebag~4065S.jpg~4065S_0002.jpg | 4065RD.jpg 4065-GEN.jpg~4065-GEN.jpg~Red |  Silver~Red |  Silver~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Pad: 45mm(w) x 45mm(h) - Laser: 30mm(w) x 30mm(h)~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~~10~~10~44.86~25~22.37~50~14.13~100~9.45~250~6.84~500~6.50~1000~5.82~2500~5.26~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~470~390~440~6.4~60~0.080652~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4065S,,,,,,,,,,,,,,,
466~2164~The Range 2017~~~~21M4065S~Sahara Aluminium Sports Bottle~21M4065~~Drinkware/Aluminium Drink Bottles | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Metal Drink Bottles~Drinkware |  Aluminium Drink Bottle |  Sippers |  Sports Bottle |   |  Silver~~0~Single-wall construction aluminium sports bottle. 6mm carabineer with nylon strap.~Tethered cap with deluxe push/pull drink spout. Twist-on lid. 590ml capacity.~~Aluminium~210mm(h) x 73mm(diameter)~Bubblebag~4065S.jpg~4065S_0002.jpg | 4065RD.jpg 4065-GEN.jpg~4065-GEN.jpg~Red |  Silver~Red |  Silver~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Pad: 45mm(w) x 45mm(h) - Laser: 30mm(w) x 30mm(h)~0~0~Last created : 26/Aug/16~~~Item + Laser Engrave~1 position~Tone on tone~Laser Engrave~Laser Engrave~~10~~10~10.95~25~9.22~50~8.36~100~7.56~250~6.55~500~6.32~1000~5.67~2500~5.13~Setup~75~105~Repeat Setup Cost: $25~Pre Production Sample~~$25~470~390~440~6.4~60~0.080652~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4065S,,,,,,,,,,,,,,,
467~2164~The Range 2017~~~~21M4066~Growl Stainless Barrel Mug~21M4066~~Drinkware/Thermal Drinkware | Drinkware/Metal Mugs | ~Glass & Drinkware | Coffee & Tea Mugs~Drinkware |  Thermal Drinkware |   |  Silver~~0~Ready for a refill? Double-wall stainless steel barrel mug will keep beverages at desired temperature.~Stainless steel handle. 415ml capacity. Engraves Champaign~~Stainless Steel~120mm(h) x 90mm  Ø~Polybag~4066_1.jpg~4066_2.jpg | ~~~~~~~~~Colour Print  |  Laser Engrave ~Laser/Pad: Approximately - 45mm(h) x 45mm(w)~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~33.98~25~22.73~50~17.93~100~15.37~250~13.27~500~11.92~1000~10.72~2500~10.65~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~570~540~140~6.5~24~0.043092~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4066,,,,,,,,,,,,,,,
468~2164~The Range 2017~~~~21M4066~Growl Stainless Barrel Mug~21M4066~~Drinkware/Thermal Drinkware | Drinkware/Metal Mugs | ~Glass & Drinkware | Coffee & Tea Mugs~Drinkware |  Thermal Drinkware |   |  Silver~~0~Ready for a refill? Double-wall stainless steel barrel mug will keep beverages at desired temperature.~Stainless steel handle. 415ml capacity. Engraves Champaign~~Stainless Steel~120mm(h) x 90mm  Ø~Polybag~4066_1.jpg~4066_2.jpg | ~~~~~~~~~Colour Print  |  Laser Engrave ~Laser/Pad: Approximately - 45mm(h) x 45mm(w)~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~~10~~10~53.44~25~30.95~50~21.88~100~16.81~250~14.08~500~12.66~1000~11.35~2500~11.21~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~570~540~140~6.5~24~0.043092~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4066,,,,,,,,,,,,,,,
469~2164~The Range 2017~~~~21M4066~Growl Stainless Barrel Mug~21M4066~~Drinkware/Thermal Drinkware | Drinkware/Metal Mugs | ~Glass & Drinkware | Coffee & Tea Mugs~Drinkware |  Thermal Drinkware |   |  Silver~~0~Ready for a refill? Double-wall stainless steel barrel mug will keep beverages at desired temperature.~Stainless steel handle. 415ml capacity. Engraves Champaign~~Stainless Steel~120mm(h) x 90mm  Ø~Polybag~4066_1.jpg~4066_2.jpg | ~~~~~~~~~Colour Print  |  Laser Engrave ~Laser/Pad: Approximately - 45mm(h) x 45mm(w)~0~0~Last created : 26/Aug/16~~~Item + Laser Engrave~1 position~Tone on tone~Laser Engrave~Laser Engrave~Blackening 100% additional~10~~10~18.93~25~17.20~50~16.33~100~14.62~250~13.35~500~11.99~1000~10.79~2500~10.65~Setup~75~105~Repeat Setup Cost: $25~Pre Production Sample~~$25~570~540~140~6.5~24~0.043092~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4066,,,,,,,,,,,,,,,
470~2164~The Range 2017~~~~21M4067WH~Ledge Sports Bottle~21M4067~~Promotions/Sneak Peek | New/Home | New/Drinkware | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Reflex Bue |  Orange |  Red |  White |  Tritan Material |  Drinkware |  Sports Bottles |  Drinkware |  Sippers~~0~This sports bottle has a flip up sipper with matching colour lid and straw.~Manufactured from Tritan material, it has a carabiner handle on the lid and is BPA free. 600ml capacity.~~Tritan Material~260mm(h) x 75mm Ø~Polybag~4067WH_1000px.jpg~4067RD_1000px.jpg | 4067OR_1000px.jpg | 4067BL_1.jpg ~~Reflex Bue |  Orange |  Red |  White~Reflex Bue |  Orange |  Red |  White~~~~~~Colour Print  |  Full Colour Print ~Print: 45mm x 45mm~0~0~Last created : 26/Aug/16~~~Item + Sml Direct Full Colour Digital Print~1 position~Full Colour~Direct Digital Print - Small~Direct Digital Print~~10~~10~13.62~25~11.76~50~10.83~100~9.53~250~8.47~500~7.81~1000~6.67~2500~5.68~Setup~50~70~Repeat Setup Cost: $30~Pre Production Sample~~$50.00 one off~420~280~270~6~48~0.031752~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4067WH,,,,,,,,,,,,,,
471~2164~The Range 2017~~~~21M4067WH~Ledge Sports Bottle~21M4067~~Promotions/Sneak Peek | New/Home | New/Drinkware | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Reflex Bue |  Orange |  Red |  White |  Tritan Material |  Drinkware |  Sports Bottles |  Drinkware |  Sippers~~0~This sports bottle has a flip up sipper with matching colour lid and straw.~Manufactured from Tritan material, it has a carabiner handle on the lid and is BPA free. 600ml capacity.~~Tritan Material~260mm(h) x 75mm Ø~Polybag~4067WH_1000px.jpg~4067RD_1000px.jpg | 4067OR_1000px.jpg | 4067BL_1.jpg ~~Reflex Bue |  Orange |  Red |  White~Reflex Bue |  Orange |  Red |  White~~~~~~Colour Print  |  Full Colour Print ~Print: 45mm x 45mm~0~0~Last created : 26/Aug/16~~~Item + Sml Direct Full Colour Digital Rotary Print~1 position~Full Colour~Direct Digital Print - Rotary - Small~Direct Rotate Digital Print~~10~~10~16.87~25~14.08~50~12.70~100~10.88~250~9.55~500~8.03~1000~7.46~2500~6.43~Setup~50~70~Repeat Setup Cost: $30~Pre Production Sample~~$50.00 one off~420~280~270~6~48~0.031752~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4067WH,,,,,,,,,,,,,,
472~2164~The Range 2017~~~~21M4067WH~Ledge Sports Bottle~21M4067~~Promotions/Sneak Peek | New/Home | New/Drinkware | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Reflex Bue |  Orange |  Red |  White |  Tritan Material |  Drinkware |  Sports Bottles |  Drinkware |  Sippers~~0~This sports bottle has a flip up sipper with matching colour lid and straw.~Manufactured from Tritan material, it has a carabiner handle on the lid and is BPA free. 600ml capacity.~~Tritan Material~260mm(h) x 75mm Ø~Polybag~4067WH_1000px.jpg~4067RD_1000px.jpg | 4067OR_1000px.jpg | 4067BL_1.jpg ~~Reflex Bue |  Orange |  Red |  White~Reflex Bue |  Orange |  Red |  White~~~~~~Colour Print  |  Full Colour Print ~Print: 45mm x 45mm~0~0~Last created : 26/Aug/16~~~Item + Med Direct Full Colour Digital Rotary Print~1 position~Full Colour~Direct Digital Rotary Print~Direct Rotate Digital Print~~10~~10~26.64~25~21.05~50~17.60~100~14.92~250~12.81~500~10.45~1000~8.43~2500~7.54~Setup~50~70~Repeat Setup Cost: $30~Pre Production Sample~~$50.00 one off~420~280~270~6~48~0.031752~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4067WH,,,,,,,,,,,,,,
473~2164~The Range 2017~~~~21M4067WH~Ledge Sports Bottle~21M4067~~Promotions/Sneak Peek | New/Home | New/Drinkware | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Reflex Bue |  Orange |  Red |  White |  Tritan Material |  Drinkware |  Sports Bottles |  Drinkware |  Sippers~~0~This sports bottle has a flip up sipper with matching colour lid and straw.~Manufactured from Tritan material, it has a carabiner handle on the lid and is BPA free. 600ml capacity.~~Tritan Material~260mm(h) x 75mm Ø~Polybag~4067WH_1000px.jpg~4067RD_1000px.jpg | 4067OR_1000px.jpg | 4067BL_1.jpg ~~Reflex Bue |  Orange |  Red |  White~Reflex Bue |  Orange |  Red |  White~~~~~~Colour Print  |  Full Colour Print ~Print: 45mm x 45mm~0~0~Last created : 26/Aug/16~~~Item + Large 1 Colour Rotary Print~1 position~1 colour~Rotary Print~Rotary Large Print~Max Dec Area = 200 x 150mmH~10~~10~24.41~25~14.03~50~11.95~100~9.35~250~8.48~500~7.49~1000~7.10~2500~6.39~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~420~280~270~6~48~0.031752~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4067WH,,,,,,,,,,,,,,
474~2164~The Range 2017~~~~21M4067WH~Ledge Sports Bottle~21M4067~~Promotions/Sneak Peek | New/Home | New/Drinkware | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Reflex Bue |  Orange |  Red |  White |  Tritan Material |  Drinkware |  Sports Bottles |  Drinkware |  Sippers~~0~This sports bottle has a flip up sipper with matching colour lid and straw.~Manufactured from Tritan material, it has a carabiner handle on the lid and is BPA free. 600ml capacity.~~Tritan Material~260mm(h) x 75mm Ø~Polybag~4067WH_1000px.jpg~4067RD_1000px.jpg | 4067OR_1000px.jpg | 4067BL_1.jpg ~~Reflex Bue |  Orange |  Red |  White~Reflex Bue |  Orange |  Red |  White~~~~~~Colour Print  |  Full Colour Print ~Print: 45mm x 45mm~0~0~Last created : 26/Aug/16~~~Item + 1 Colour Rotary Print (1 colour)~1 position~1 colour~Rotary Print~Rotary Medium Print~Max Dec Area = 80 x 100mmH~10~~10~23.98~25~13.86~50~10.92~100~9.10~250~8.16~500~7.60~1000~6.73~2500~5.97~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~420~280~270~6~48~0.031752~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4067WH,,,,,,,,,,,,,,
475~2164~The Range 2017~~~~21M4067WH~Ledge Sports Bottle~21M4067~~Promotions/Sneak Peek | New/Home | New/Drinkware | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Reflex Bue |  Orange |  Red |  White |  Tritan Material |  Drinkware |  Sports Bottles |  Drinkware |  Sippers~~0~This sports bottle has a flip up sipper with matching colour lid and straw.~Manufactured from Tritan material, it has a carabiner handle on the lid and is BPA free. 600ml capacity.~~Tritan Material~260mm(h) x 75mm Ø~Polybag~4067WH_1000px.jpg~4067RD_1000px.jpg | 4067OR_1000px.jpg | 4067BL_1.jpg ~~Reflex Bue |  Orange |  Red |  White~Reflex Bue |  Orange |  Red |  White~~~~~~Colour Print  |  Full Colour Print ~Print: 45mm x 45mm~0~0~Last created : 26/Aug/16~~~Item + 2 Colour Rotary Print (2 colours)~1 position~2 colour~Rotary Print~Rotary Medium Print~Max Dec Area = 80 x 100mmH~10~~10~36.95~25~19.05~50~14.03~100~10.77~250~9.61~500~8.16~1000~7.08~2500~6.74~Setup~150~210~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~420~280~270~6~48~0.031752~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4067WH,,,,,,,,,,,,,,
476~2164~The Range 2017~~~~21M4067WH~Ledge Sports Bottle~21M4067~~Promotions/Sneak Peek | New/Home | New/Drinkware | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Reflex Bue |  Orange |  Red |  White |  Tritan Material |  Drinkware |  Sports Bottles |  Drinkware |  Sippers~~0~This sports bottle has a flip up sipper with matching colour lid and straw.~Manufactured from Tritan material, it has a carabiner handle on the lid and is BPA free. 600ml capacity.~~Tritan Material~260mm(h) x 75mm Ø~Polybag~4067WH_1000px.jpg~4067RD_1000px.jpg | 4067OR_1000px.jpg | 4067BL_1.jpg ~~Reflex Bue |  Orange |  Red |  White~Reflex Bue |  Orange |  Red |  White~~~~~~Colour Print  |  Full Colour Print ~Print: 45mm x 45mm~0~0~Last created : 26/Aug/16~~~Item + Small Full Colour Digital Print (Bottle)~1 position~Full Colour~Direct Digital Print - Small~Digital Direct Print - Bottles - Full Colour~Max Dec Area = 27 Wide x 45mm H~10~~10~27.87~25~15.76~50~13.77~100~12.60~250~11.55~500~10.03~1000~8.89~2500~8.54~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 + $40.00 (if job proceeds)~420~280~270~6~48~0.031752~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4067WH,,,,,,,,,,,,,,
477~2164~The Range 2017~~~~21M4067WH~Ledge Sports Bottle~21M4067~~Promotions/Sneak Peek | New/Home | New/Drinkware | Drinkware/Sports Bottles | Drinkware/Sippers | ~Drink & Water Bottles | Plastic Drink Bottles~Reflex Bue |  Orange |  Red |  White |  Tritan Material |  Drinkware |  Sports Bottles |  Drinkware |  Sippers~~0~This sports bottle has a flip up sipper with matching colour lid and straw.~Manufactured from Tritan material, it has a carabiner handle on the lid and is BPA free. 600ml capacity.~~Tritan Material~260mm(h) x 75mm Ø~Polybag~4067WH_1000px.jpg~4067RD_1000px.jpg | 4067OR_1000px.jpg | 4067BL_1.jpg ~~Reflex Bue |  Orange |  Red |  White~Reflex Bue |  Orange |  Red |  White~~~~~~Colour Print  |  Full Colour Print ~Print: 45mm x 45mm~0~0~Last created : 26/Aug/16~~~Item + Small-Medium Full Colour Digital Print (Bottle)~1 position~Full Colour~Direct Digital Print - Small~Digital Direct Print - Bottles - Full Colour~Max Dec Area = 27 Wide x 90mm H~10~~10~27.87~25~16.19~50~14.46~100~13.10~250~12.03~500~10.48~1000~9.24~2500~8.89~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 + $40.00 (if job proceeds)~420~280~270~6~48~0.031752~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?4067WH,,,,,,,,,,,,,,
