member_supplier_name,membership_number,catalogue_name,brand_name,label_name,appa_product_code,product_code,product_name,product_code_group,categorisation,category_ /_sub category,Memento Category,additional_keywords,product_tags,discontinued_stock,product_description,description_additional,product_features,product_materials,product_item_size,product_packaging_inner,product_image_file_name,alternate_views_image_file_names,group_image_file_name,colours_available_appa,colours_available_supplier,colour_image_file_names,colour_product_codes,product_sizes,size_images,size_product_code,decoration_options_available,decoration_areas,indent_only,branded,custom_field_1,custom_field_2,custom_field_3,price_decoration_description,decoration position ,decoration color,decoration_type,price_product_code,price_notes,MOQ,IOQ,qty_1,sell_1,qty_2,sell_2,qty_3,sell_3,qty_4,sell_4,qty_5,sell_5,qty_6,sell_6,qty_7,sell_7,qty_8,sell_8,additional_charges_name1,additional_charge_value1,Set-up Charge,additional_charges_notes1,additional_charges_name2,additional_charge_value2,additional_charges_notes2,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,carton_notes,freight_description,product_URL
38,,,,,,80MWG006,Hurricane Sports,,,,Umbrellas | Golf Umbrella,,,,"The ultimate sports umbrella!    Extra strong fibreglass frame with guide ropes for added reinforcement.  Hurricane vented technology that will survive almost any conditions.  If you want the best, this is it.   ",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle|vented.,Ribs: 8  Diameter: 134cm  Rib Length: 78cm.,,WG006_Black.jpg,WG006Black.jpg|WG006Black-_White.jpg|WG006_Bottle.jpg|WG006_Bottle-_White.jpg|WG006_Navyjpg|WG006n-_White.jpg|WG006r.jpg|WG006r-_White.jpg|WG006Royal.jpg|WG006Royal-_White.jpg|WG006yel-Black1.jpg,wg006Black.jpg|wg006Black_White.jpg|wg006Bottle.jpg|wg006Bottle_White.jpg|wg006Navy.jpg|wg006Navy-White.jpg|wg006r.jpg|wg006Red-White.jpg|wg006Royal.jpg|wg006Royal-White.jpg|wg006yel-bk1.jpg,,Black|Bottle|Navy|Red|Royal|Black/White.|Bottle/White.|Navy/White.|Red/White.|Royal/White.|Yellow/Black|Black/Reflective Piping,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 180mm high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,33.91,100,30.97,250,27.51,500,24.51,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
39,,,,,,80MWG006,Hurricane Sports,,,,Umbrellas | Golf Umbrella,,,,"The ultimate sports umbrella!    Extra strong fibreglass frame with guide ropes for added reinforcement.  Hurricane vented technology that will survive almost any conditions.  If you want the best, this is it.   ",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle|vented.,Ribs: 8  Diameter: 134cm  Rib Length: 78cm.,,WG006_Black.jpg,WG006Black.jpg|WG006Black-_White.jpg|WG006_Bottle.jpg|WG006_Bottle-_White.jpg|WG006_Navyjpg|WG006n-_White.jpg|WG006r.jpg|WG006r-_White.jpg|WG006Royal.jpg|WG006Royal-_White.jpg|WG006yel-Black1.jpg,wg006Black.jpg|wg006Black_White.jpg|wg006Bottle.jpg|wg006Bottle_White.jpg|wg006Navy.jpg|wg006Navy-White.jpg|wg006r.jpg|wg006Red-White.jpg|wg006Royal.jpg|wg006Royal-White.jpg|wg006yel-bk1.jpg,,Black|Bottle|Navy|Red|Royal|Black/White.|Bottle/White.|Navy/White.|Red/White.|Royal/White.|Yellow/Black|Black/Reflective Piping,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 180mm high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,34.08,100,32.34,250,28.78,500,25.69,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
40,,,,,,80MWG006,Hurricane Sports,,,,Umbrellas | Golf Umbrella,,,,"The ultimate sports umbrella!    Extra strong fibreglass frame with guide ropes for added reinforcement.  Hurricane vented technology that will survive almost any conditions.  If you want the best, this is it.   ",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle|vented.,Ribs: 8  Diameter: 134cm  Rib Length: 78cm.,,WG006_Black.jpg,WG006Black.jpg|WG006Black-_White.jpg|WG006_Bottle.jpg|WG006_Bottle-_White.jpg|WG006_Navyjpg|WG006n-_White.jpg|WG006r.jpg|WG006r-_White.jpg|WG006Royal.jpg|WG006Royal-_White.jpg|WG006yel-Black1.jpg,wg006Black.jpg|wg006Black_White.jpg|wg006Bottle.jpg|wg006Bottle_White.jpg|wg006Navy.jpg|wg006Navy-White.jpg|wg006r.jpg|wg006Red-White.jpg|wg006Royal.jpg|wg006Royal-White.jpg|wg006yel-bk1.jpg,,Black|Bottle|Navy|Red|Royal|Black/White.|Bottle/White.|Navy/White.|Red/White.|Royal/White.|Yellow/Black|Black/Reflective Piping,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 180mm high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,35,100,33.23,250,29.6,500,26.46,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
41,,,,,,80MWG006,Hurricane Sports,,,,Umbrellas | Golf Umbrella,,,,"The ultimate sports umbrella!    Extra strong fibreglass frame with guide ropes for added reinforcement.  Hurricane vented technology that will survive almost any conditions.  If you want the best, this is it.   ",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle|vented.,Ribs: 8  Diameter: 134cm  Rib Length: 78cm.,,WG006_Black.jpg,WG006Black.jpg|WG006Black-_White.jpg|WG006_Bottle.jpg|WG006_Bottle-_White.jpg|WG006_Navyjpg|WG006n-_White.jpg|WG006r.jpg|WG006r-_White.jpg|WG006Royal.jpg|WG006Royal-_White.jpg|WG006yel-Black1.jpg,wg006Black.jpg|wg006Black_White.jpg|wg006Bottle.jpg|wg006Bottle_White.jpg|wg006Navy.jpg|wg006Navy-White.jpg|wg006r.jpg|wg006Red-White.jpg|wg006Royal.jpg|wg006Royal-White.jpg|wg006yel-bk1.jpg,,Black|Bottle|Navy|Red|Royal|Black/White.|Bottle/White.|Navy/White.|Red/White.|Royal/White.|Yellow/Black|Black/Reflective Piping,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 180mm high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,35.92,100,34.11,250,28.26,500,27.22,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
43,,,,,,80MWG006(SR),Hurricane Sports (silver & black/reflective piping),,,,Umbrellas | Golf Umbrella,,,,"The ultimate sports umbrella!   Extra strong fibreglass frame with guide ropes for added reinforcement.  Hurricane vented technology that will survive almost any conditions.  UPF50+ sun protection.  If you want the best, this is it.   ",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle|vented.,Ribs: 8  Diameter: 2,,WG006(SR)_Black_w_Reflective_Piping.jpg,WG006_Silver.jpg,wg006Silver.jpg,,Silver,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 180mm high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,35.17,100,33.39,250,29.6,500,26.39,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
44,,,,,,80MWG006(SR),Hurricane Sports (silver & black/reflective piping),,,,Umbrellas | Golf Umbrella,,,,"The ultimate sports umbrella!   Extra strong fibreglass frame with guide ropes for added reinforcement.  Hurricane vented technology that will survive almost any conditions.  UPF50+ sun protection.  If you want the best, this is it.   ",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle|vented.,Ribs: 8  Diameter: 3,,WG006(SR)_Black_w_Reflective_Piping.jpg,WG006_Silver.jpg,wg006Silver.jpg,,Silver,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 180mm high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,36.58,100,34.76,250,28.68,500,27.57,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
45,,,,,,80MWG006(SR),Hurricane Sports (silver & black/reflective piping),,,,Umbrellas | Golf Umbrella,,,,"The ultimate sports umbrella!   Extra strong fibreglass frame with guide ropes for added reinforcement.  Hurricane vented technology that will survive almost any conditions.  UPF50+ sun protection.  If you want the best, this is it.   ",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle|vented.,Ribs: 8  Diameter: 4,,WG006(SR)_Black_w_Reflective_Piping.jpg,WG006_Silver.jpg,wg006Silver.jpg,,Silver,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 180mm high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,37.5,100,35.65,250,29.44,500,28.33,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
46,,,,,,80MWG006(SR),Hurricane Sports (silver & black/reflective piping),,,,Umbrellas | Golf Umbrella,,,,"The ultimate sports umbrella!   Extra strong fibreglass frame with guide ropes for added reinforcement.  Hurricane vented technology that will survive almost any conditions.  UPF50+ sun protection.  If you want the best, this is it.   ",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle|vented.,Ribs: 8  Diameter: 5,,WG006(SR)_Black_w_Reflective_Piping.jpg,WG006_Silver.jpg,wg006Silver.jpg,,Silver,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 180mm high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,38.42,100,36.53,250,30.21,500,29.1,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
48,,,,,,80MWG007,ProTour,,,,Umbrellas | Golf Umbrella,,,,"Design your own umbrella! Made in NZ.  Design your own umbrella by choosing from our extensive range of standard fabric colours in stock.  Made to order, choose colours from nylon swatch.   ",,,Fibreglass shaft|fibreglass ribs|black plastic handle.,Ribs: 8  Diameter: 132cm  Rib Length: 75cm.,,WG007_Pro_Tour.jpg,,,,Made to order|large colour range.,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,51,100,44.78,250,40,500,38.26,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
49,,,,,,80MWG007,ProTour,,,,Umbrellas | Golf Umbrella,,,,"Design your own umbrella! Made in NZ.  Design your own umbrella by choosing from our extensive range of standard fabric colours in stock.  Made to order, choose colours from nylon swatch.   ",,,Fibreglass shaft|fibreglass ribs|black plastic handle.,Ribs: 8  Diameter: 132cm  Rib Length: 75cm.,,WG007_Pro_Tour.jpg,,,,Made to order|large colour range.,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,52.42,100,46.05,250,41.18,500,39.44,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
50,,,,,,80MWG007,ProTour,,,,Umbrellas | Golf Umbrella,,,,"Design your own umbrella! Made in NZ.  Design your own umbrella by choosing from our extensive range of standard fabric colours in stock.  Made to order, choose colours from nylon swatch.   ",,,Fibreglass shaft|fibreglass ribs|black plastic handle.,Ribs: 8  Diameter: 132cm  Rib Length: 75cm.,,WG007_Pro_Tour.jpg,,,,Made to order|large colour range.,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,53.33,100,46.87,250,41.94,500,40.21,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
51,,,,,,80MWG007,ProTour,,,,Umbrellas | Golf Umbrella,,,,"Design your own umbrella! Made in NZ.  Design your own umbrella by choosing from our extensive range of standard fabric colours in stock.  Made to order, choose colours from nylon swatch.   ",,,Fibreglass shaft|fibreglass ribs|black plastic handle.,Ribs: 8  Diameter: 132cm  Rib Length: 75cm.,,WG007_Pro_Tour.jpg,,,,Made to order|large colour range.,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,54.25,100,47.7,250,42.71,500,40.97,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
53,,,,,,80MWG008,Eagle,,,,Umbrellas | Golf Umbrella,,,,"Entry level full fibreglass umbrella. Move up to the rugged construction of fibre glass. Stronger, more flexible and it won't rust. With safety runner to prevent pinched fingers. White. umbrella is pongee fabric in Australia only.",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle.,,,WG008_Black.jpg,WG008Black.jpg|WG008Black-_White.jpg|WG008_Bottle.jpg|WG008_Bottle-_White.jpg|WG008_Navyjpg|WG008n-_White.jpg|WG008-r.jpg|WG008r-_White.jpg|WG008Royal.jpg|WG008-_White.jpg|WG008-y-Black.jpg,wg008Black.jpg|wg008Black_White.jpg|wg008Bottle.jpg|wg008Bottle_White.jpg|wg008Navy.jpg|wg008Navy-White.jpg|WG008-r.jpg|wg008Red-White.jpg|wg008Royal.jpg|WG008-w.jpg|WG008-y-Black.jpg,,Black|Bottle|Navy|Royal|Red|White.|Black/White.|Bottle/White.|Navy/White.|Royal/White.|Yellow/Black,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,20.93,100,19.11,250,16.97,500,15.14,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
54,,,,,,80MWG008,Eagle,,,,Umbrellas | Golf Umbrella,,,,"Entry level full fibreglass umbrella. Move up to the rugged construction of fibre glass. Stronger, more flexible and it won't rust. With safety runner to prevent pinched fingers. White. umbrella is pongee fabric in Australia only.",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle.,,,WG008_Black.jpg,WG008Black.jpg|WG008Black-_White.jpg|WG008_Bottle.jpg|WG008_Bottle-_White.jpg|WG008_Navyjpg|WG008n-_White.jpg|WG008-r.jpg|WG008r-_White.jpg|WG008Royal.jpg|WG008-_White.jpg|WG008-y-Black.jpg,wg008Black.jpg|wg008Black_White.jpg|wg008Bottle.jpg|wg008Bottle_White.jpg|wg008Navy.jpg|wg008Navy-White.jpg|WG008-r.jpg|wg008Red-White.jpg|wg008Royal.jpg|WG008-w.jpg|WG008-y-Black.jpg,,Black|Bottle|Navy|Royal|Red|White.|Black/White.|Bottle/White.|Navy/White.|Royal/White.|Yellow/Black,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,22.4,100,20.48,250,18.24,500,16.32,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
55,,,,,,80MWG008,Eagle,,,,Umbrellas | Golf Umbrella,,,,"Entry level full fibreglass umbrella. Move up to the rugged construction of fibre glass. Stronger, more flexible and it won't rust. With safety runner to prevent pinched fingers. White. umbrella is pongee fabric in Australia only.",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle.,,,WG008_Black.jpg,WG008Black.jpg|WG008Black-_White.jpg|WG008_Bottle.jpg|WG008_Bottle-_White.jpg|WG008_Navyjpg|WG008n-_White.jpg|WG008-r.jpg|WG008r-_White.jpg|WG008Royal.jpg|WG008-_White.jpg|WG008-y-Black.jpg,wg008Black.jpg|wg008Black_White.jpg|wg008Bottle.jpg|wg008Bottle_White.jpg|wg008Navy.jpg|wg008Navy-White.jpg|WG008-r.jpg|wg008Red-White.jpg|wg008Royal.jpg|WG008-w.jpg|WG008-y-Black.jpg,,Black|Bottle|Navy|Royal|Red|White.|Black/White.|Bottle/White.|Navy/White.|Royal/White.|Yellow/Black,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,23.36,100,21.37,250,19.06,500,17.08,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
56,,,,,,80MWG008,Eagle,,,,Umbrellas | Golf Umbrella,,,,"Entry level full fibreglass umbrella. Move up to the rugged construction of fibre glass. Stronger, more flexible and it won't rust. With safety runner to prevent pinched fingers. White. umbrella is pongee fabric in Australia only.",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle.,,,WG008_Black.jpg,WG008Black.jpg|WG008Black-_White.jpg|WG008_Bottle.jpg|WG008_Bottle-_White.jpg|WG008_Navyjpg|WG008n-_White.jpg|WG008-r.jpg|WG008r-_White.jpg|WG008Royal.jpg|WG008-_White.jpg|WG008-y-Black.jpg,wg008Black.jpg|wg008Black_White.jpg|wg008Bottle.jpg|wg008Bottle_White.jpg|wg008Navy.jpg|wg008Navy-White.jpg|WG008-r.jpg|wg008Red-White.jpg|wg008Royal.jpg|WG008-w.jpg|WG008-y-Black.jpg,,Black|Bottle|Navy|Royal|Red|White.|Black/White.|Bottle/White.|Navy/White.|Royal/White.|Yellow/Black,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,24.31,100,22.26,250,19.89,500,17.85,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
58,,,,,,80MWG008S,Eagle  (silver cover),,,,Umbrellas | Golf Umbrella,,,,"Entry level full fibreglass umbrella. Move up to the rugged construction of fibre glass. Stronger, more flexible and it won't rust. With safety runner to prevent pinched fingers. White. umbrella is pongee fabric in Australia only.",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle.,,,WG008(S)_Silver.jpg,WG008_Silver.jpg,wg008Silver.jpg,,Silver,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,23.96,100,21.94,250,19.44,500,17.36,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
59,,,,,,80MWG008S,Eagle  (silver cover),,,,Umbrellas | Golf Umbrella,,,,"Entry level full fibreglass umbrella. Move up to the rugged construction of fibre glass. Stronger, more flexible and it won't rust. With safety runner to prevent pinched fingers. White. umbrella is pongee fabric in Australia only.",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle.,,,WG008(S)_Silver.jpg,WG008_Silver.jpg,wg008Silver.jpg,,Silver,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,25.43,100,23.31,250,20.71,500,18.54,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
60,,,,,,80MWG008S,Eagle  (silver cover),,,,Umbrellas | Golf Umbrella,,,,"Entry level full fibreglass umbrella. Move up to the rugged construction of fibre glass. Stronger, more flexible and it won't rust. With safety runner to prevent pinched fingers. White. umbrella is pongee fabric in Australia only.",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle.,,,WG008(S)_Silver.jpg,WG008_Silver.jpg,wg008Silver.jpg,,Silver,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,26.38,100,24.19,250,21.53,500,19.31,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
61,,,,,,80MWG008S,Eagle  (silver cover),,,,Umbrellas | Golf Umbrella,,,,"Entry level full fibreglass umbrella. Move up to the rugged construction of fibre glass. Stronger, more flexible and it won't rust. With safety runner to prevent pinched fingers. White. umbrella is pongee fabric in Australia only.",,,Fibreglass shaft|fibreglass ribs|moulded rubber handle.,,,WG008(S)_Silver.jpg,WG008_Silver.jpg,wg008Silver.jpg,,Silver,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,27.33,100,25.08,250,22.35,500,20.07,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
63,,,,,,80MWG0095,Typhoon,,,,Umbrellas | Golf Umbrella,,,,The golf umbrella with it all.  With the ease of automatic opening this strong vented fibreglass umbrella will be your best friend in any downpour!  ,,,Fibreglass shaft|fibreglass ribs|EVA foam handle.,Ribs: 8  Diameter: 132cm  Rib Length: 75cm.,,WG0095_Black_White.(alt).jpg,WG0095Black.jpg|WG0095Black-wcv.jpg|WG0095Black-wtv.jpg|WG0095_Navyjpg|WG0095n-wcv.jpg|WG0095n-wtv.jpg|WG0095r-wtv.jpg|WG0095Royal-wtv.jpg,wg0095Black.jpg|wg0095bk-wcv.jpg|wg0095bk-wtv.jpg|wg0095Navy.jpg|wg0095n-wcv.jpg|wg0095n-wtv.jpg|wg0095r-wtv.jpg|wg0095ry-wtv.jpg,,Black|Navy|Black/White.|Navy/White.|White./Black top|White./Navy top|White./Red top|White./Royal top|Black/White. check|Navy/White. check,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,28.72,100,26.21,250,23.25,500,20.76,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
64,,,,,,80MWG0095,Typhoon,,,,Umbrellas | Golf Umbrella,,,,The golf umbrella with it all.  With the ease of automatic opening this strong vented fibreglass umbrella will be your best friend in any downpour!  ,,,Fibreglass shaft|fibreglass ribs|EVA foam handle.,Ribs: 8  Diameter: 132cm  Rib Length: 75cm.,,WG0095_Black_White.(alt).jpg,WG0095Black.jpg|WG0095Black-wcv.jpg|WG0095Black-wtv.jpg|WG0095_Navyjpg|WG0095n-wcv.jpg|WG0095n-wtv.jpg|WG0095r-wtv.jpg|WG0095Royal-wtv.jpg,wg0095Black.jpg|wg0095bk-wcv.jpg|wg0095bk-wtv.jpg|wg0095Navy.jpg|wg0095n-wcv.jpg|wg0095n-wtv.jpg|wg0095r-wtv.jpg|wg0095ry-wtv.jpg,,Black|Navy|Black/White.|Navy/White.|White./Black top|White./Navy top|White./Red top|White./Royal top|Black/White. check|Navy/White. check,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,30.19,100,27.58,250,24.52,500,21.94,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
65,,,,,,80MWG0095,Typhoon,,,,Umbrellas | Golf Umbrella,,,,The golf umbrella with it all.  With the ease of automatic opening this strong vented fibreglass umbrella will be your best friend in any downpour!  ,,,Fibreglass shaft|fibreglass ribs|EVA foam handle.,Ribs: 8  Diameter: 132cm  Rib Length: 75cm.,,WG0095_Black_White.(alt).jpg,WG0095Black.jpg|WG0095Black-wcv.jpg|WG0095Black-wtv.jpg|WG0095_Navyjpg|WG0095n-wcv.jpg|WG0095n-wtv.jpg|WG0095r-wtv.jpg|WG0095Royal-wtv.jpg,wg0095Black.jpg|wg0095bk-wcv.jpg|wg0095bk-wtv.jpg|wg0095Navy.jpg|wg0095n-wcv.jpg|wg0095n-wtv.jpg|wg0095r-wtv.jpg|wg0095ry-wtv.jpg,,Black|Navy|Black/White.|Navy/White.|White./Black top|White./Navy top|White./Red top|White./Royal top|Black/White. check|Navy/White. check,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,31.14,100,28.47,250,25.34,500,22.71,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
66,,,,,,80MWG0095,Typhoon,,,,Umbrellas | Golf Umbrella,,,,The golf umbrella with it all.  With the ease of automatic opening this strong vented fibreglass umbrella will be your best friend in any downpour!  ,,,Fibreglass shaft|fibreglass ribs|EVA foam handle.,Ribs: 8  Diameter: 132cm  Rib Length: 75cm.,,WG0095_Black_White.(alt).jpg,WG0095Black.jpg|WG0095Black-wcv.jpg|WG0095Black-wtv.jpg|WG0095_Navyjpg|WG0095n-wcv.jpg|WG0095n-wtv.jpg|WG0095r-wtv.jpg|WG0095Royal-wtv.jpg,wg0095Black.jpg|wg0095bk-wcv.jpg|wg0095bk-wtv.jpg|wg0095Navy.jpg|wg0095n-wcv.jpg|wg0095n-wtv.jpg|wg0095r-wtv.jpg|wg0095ry-wtv.jpg,,Black|Navy|Black/White.|Navy/White.|White./Black top|White./Navy top|White./Red top|White./Royal top|Black/White. check|Navy/White. check,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",260mm wide x 200m high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,32.09,100,29.35,250,26.17,500,23.47,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
68,,,,,,80MWL001,Thrifty,,,,Umbrellas | Compact Umbrella,,,,"Our budget folding umbrella, priced to please.  Our budget folding umbrella, priced to please.   ",,,3-section steel shaft|steel ribs|black plastic handle.,Ribs: 8  Diameter: 100cm  Rib Length: 53cm.,,WL001_Black.jpg,wl001Black.jpg|wl001_Navyjpg|wl001pat.jpg|wl001r.jpg,wl001Black.jpg|wl001Navy.jpg|wl001pat.jpg|wl001r.jpg,,Black|Navy|Royal|Patterned,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,14.01,100,13.25,250,12.18,500,10.91,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
69,,,,,,80MWL001,Thrifty,,,,Umbrellas | Compact Umbrella,,,,"Our budget folding umbrella, priced to please.  Our budget folding umbrella, priced to please.   ",,,3-section steel shaft|steel ribs|black plastic handle.,Ribs: 8  Diameter: 100cm  Rib Length: 53cm.,,WL001_Black.jpg,wl001Black.jpg|wl001_Navyjpg|wl001pat.jpg|wl001r.jpg,wl001Black.jpg|wl001Navy.jpg|wl001pat.jpg|wl001r.jpg,,Black|Navy|Royal|Patterned,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,15.48,100,14.67,250,13.55,500,12.19,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
70,,,,,,80MWL001,Thrifty,,,,Umbrellas | Compact Umbrella,,,,"Our budget folding umbrella, priced to please.  Our budget folding umbrella, priced to please.   ",,,3-section steel shaft|steel ribs|black plastic handle.,Ribs: 8  Diameter: 100cm  Rib Length: 53cm.,,WL001_Black.jpg,wl001Black.jpg|wl001_Navyjpg|wl001pat.jpg|wl001r.jpg,wl001Black.jpg|wl001Navy.jpg|wl001pat.jpg|wl001r.jpg,,Black|Navy|Royal|Patterned,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,16.44,100,15.58,250,14.44,500,13.01,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
