member_supplier_name,membership_number,catalogue_name,brand_name,label_name,appa_product_code,product_code,product_name,product_code_group,categorisation,category_ /_sub category,Memento Category,additional_keywords,product_tags,discontinued_stock,product_description,description_additional,product_features,product_materials,product_item_size,product_packaging_inner,product_image_file_name,alternate_views_image_file_names,group_image_file_name,colours_available_appa,colours_available_supplier,colour_image_file_names,colour_product_codes,product_sizes,size_images,size_product_code,decoration_options_available,decoration_areas,indent_only,branded,custom_field_1,custom_field_2,custom_field_3,price_decoration_description,decoration position ,decoration color,decoration_type,price_product_code,price_notes,MOQ,IOQ,qty_1, Sell Price ,qty_2, sell 2 ,qty_3,sell_3,qty_4,sell_4,qty_5,sell_5,qty_6,sell_6,qty_7,sell_7,qty_8,sell_8,additional_charges_name1,additional_charge_value1,Set-up Charge,additional_charges_notes1,additional_charges_name2,additional_charge_value2,additional_charges_notes2,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,carton_notes,freight_description,product_URL,
,,,,,99,103M100933,Enviro Notebook,,Business,Business/Notebooks,Stationery | Notebooks & Journals,,,No,"Top opening wiro bound pocket notebook with 50 leaves (100 pages) of lined paper. It has an elastic closure band, an elastic pen loop and a pen. Both the notebook and pen barrel are made of recycled paper and the plastic parts of the pen contain corn starch material to reduce the amount of plastic used.",,,,W 88mm x L 137mm x 10mm.,Loose packed.,100933-0.jpg,,,natural,natural,,,,,,Pad Print|Pad Print|Screen Print|Screen Print|Direct Digital,Pad Print Notebook -55mm x 55mm.|Pad Print Pen - Positions D & E - 55mm & 7mm.|Screen Print Pen- Position A - 60mm x 12mm.|Screen Print Pen- Position B - 45mm x 25mm.|Direct DigitalPositions D & E - 90mm x 5mm. ,,,,,,,1 Position,1 Colour,Pad Print ,,,100,,100,2.42,250,2.37,500,2.32,1000,2.11,2500,1.91,,,,,,,Notebook - Printing Per Col/Pos,0.25,50,,,,29,33,45,12.5,200,0.0431,,,http://www.trendscollection.co.nz/item/100933,,
,,,,,99,103M100933,Enviro Notebook,,Business,Business/Notebooks,Stationery | Notebooks & Journals,,,No,"Top opening wiro bound pocket notebook with 50 leaves (100 pages) of lined paper. It has an elastic closure band, an elastic pen loop and a pen. Both the notebook and pen barrel are made of recycled paper and the plastic parts of the pen contain corn starch material to reduce the amount of plastic used.",,,,W 88mm x L 137mm x 10mm.,Loose packed.,100933-0.jpg,,,natural,natural,,,,,,Pad Print|Pad Print|Screen Print|Screen Print|Direct Digital,Pad Print Notebook -55mm x 55mm.|Pad Print Pen - Positions D & E - 55mm & 7mm.|Screen Print Pen- Position A - 60mm x 12mm.|Screen Print Pen- Position B - 45mm x 25mm.|Direct DigitalPositions D & E - 90mm x 5mm. ,,,,,,,2 Position,1 Colour,Direct Digital,,,100,,100,2.51,250,2.46,500,2.4,1000,2.19,2500,1.99,,,,,,,Direct Digital,0.15,100,Pen - Printing Per Col/Pos,0.15,,29,33,45,12.5,200,0.0431,,,http://www.trendscollection.co.nz/item/100933,,
,,,,,99,103M100933,Enviro Notebook,,Business,Business/Notebooks,Stationery | Notebooks & Journals,,,No,"Top opening wiro bound pocket notebook with 50 leaves (100 pages) of lined paper. It has an elastic closure band, an elastic pen loop and a pen. Both the notebook and pen barrel are made of recycled paper and the plastic parts of the pen contain corn starch material to reduce the amount of plastic used.",,,,W 88mm x L 137mm x 10mm.,Loose packed.,100933-0.jpg,,,natural,natural,,,,,,Pad Print|Pad Print|Screen Print|Screen Print|Direct Digital,Pad Print Notebook -55mm x 55mm.|Pad Print Pen - Positions D & E - 55mm & 7mm.|Screen Print Pen- Position A - 60mm x 12mm.|Screen Print Pen- Position B - 45mm x 25mm.|Direct DigitalPositions D & E - 90mm x 5mm. ,,,,,,,1 Position,2 Colour,Pad Print,,,100,,100,2.85,250,2.8,500,2.75,1000,2.52,2500,2.29,,,,,,,Pad Print,0.25,100,Pen - Printing Per Col/Pos,0.25,,29,33,45,12.5,200,0.0431,,,http://www.trendscollection.co.nz/item/100933,,
,,,,,100,103M100965,Andromeda Pen,,Pens,Pens/Pens - Deluxe,Writing Instruments | Metal Pens,,,No,"Twist action ball pen with a genuine carbon fibre barrel and shiny chrome accents. It has a blue ink TRENDS Premium extra large volume refill with 3000 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Black ink is available for an additional charge.
",,,,Dia 13mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,100965-0.jpg,,,Black,Black,,,,,,Pad Print,Pad Print Positions D and E - 45mm x 8mm.,,,,,,,1 Position,1 Colour,Pad Print,,,100,,100,13.02,250,12.21,500,12.68,1000,9.85,2500,9.51,,,,,,,Printing Per Col/Pos,0.1,50,,,,33,18,38,15.5,500,0.0226,,,http://www.trendscollection.co.nz/item/100965,,
,,,,,101,103M100967,Atlantis Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,"Retractable brass barrel ball pen with a lacquered barrel, a soft touch rubber lacquered grip and shiny chrome accents. It has a black large volume refill with 1200 metres of writing ink and blue is available for an additional charge. Atlantis laser engraves to a brass colour and can be presented in an optional velvet sleeve or a gift box.",,,,Dia 13mm x L 138.5mm x 16mm(includes clip).,Loose packed or an optional presentation box or sleeve.,100967-0.jpg,100967-1.jpg|100967-1.jpg|100967-2.jpg|100967-3.jpg,,silver|Blue|Black,silver|Blue|Black,100967-1.jpg|100967-1.jpg|100967-2.jpg|100967-3.jpg,,,,,Pad Print|Laser Engraving,Pad Print Positions D &amp E - 55mm x 5mm or 32mm x 9mm.|Laser Engraving Positions D &amp E - 55mm x 5mm or 32mm x 9mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,100,,100,2.21,250,2.16,500,2.11,1000,1.92,2500,1.73,,,,,,,Printing Per Col/Pos,0.1,50,,,,17,33,36,13.5,1000,0.0202,,,http://www.trendscollection.co.nz/item/100967,,
,,,,,101,103M100967,Atlantis Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,"Retractable brass barrel ball pen with a lacquered barrel, a soft touch rubber lacquered grip and shiny chrome accents. It has a black large volume refill with 1200 metres of writing ink and blue is available for an additional charge. Atlantis laser engraves to a brass colour and can be presented in an optional velvet sleeve or a gift box.",,,,Dia 13mm x L 138.5mm x 16mm(includes clip).,Loose packed or an optional presentation box or sleeve.,100967-0.jpg,100967-1.jpg|100967-1.jpg|100967-2.jpg|100967-3.jpg,,silver|Blue|Black,silver|Blue|Black,100967-1.jpg|100967-1.jpg|100967-2.jpg|100967-3.jpg,,,,,Pad Print|Laser Engraving,Pad Print Positions D &amp E - 55mm x 5mm or 32mm x 9mm.|Laser Engraving Positions D &amp E - 55mm x 5mm or 32mm x 9mm.,,,,,,,2 Position,1 Colour,Pad Print,,,100,,100,2.39,250,2.34,500,2.28,1000,2.08,2500,1.88,,,,,,,Pad Print,0.1,100,Engraving Per Position,0.1,,17,33,36,13.5,1000,0.0202,,,http://www.trendscollection.co.nz/item/100967,,
,,,,,101,103M100967,Atlantis Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,"Retractable brass barrel ball pen with a lacquered barrel, a soft touch rubber lacquered grip and shiny chrome accents. It has a black large volume refill with 1200 metres of writing ink and blue is available for an additional charge. Atlantis laser engraves to a brass colour and can be presented in an optional velvet sleeve or a gift box.",,,,Dia 13mm x L 138.5mm x 16mm(includes clip).,Loose packed or an optional presentation box or sleeve.,100967-0.jpg,100967-1.jpg|100967-1.jpg|100967-2.jpg|100967-3.jpg,,silver|Blue|Black,silver|Blue|Black,100967-1.jpg|100967-1.jpg|100967-2.jpg|100967-3.jpg,,,,,Pad Print|Laser Engraving,Pad Print Positions D &amp E - 55mm x 5mm or 32mm x 9mm.|Laser Engraving Positions D &amp E - 55mm x 5mm or 32mm x 9mm.,,,,,,,2 Position,Tone on Tone,Laser Engrave,,,100,,100,2.39,250,2.34,500,2.28,1000,2.08,2500,1.88,,,,,,,Laser Engraved,0.1,100,Engraving Per Position,0.1,,17,33,36,13.5,1000,0.0202,,,http://www.trendscollection.co.nz/item/100967,,
,,,,,102,103M101044,Madison Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,Retractable brass barrel ball pen with decorative soft rubber inserts in the grip. It has a blue TRENDS large volume refill with 3000 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Black ink is available for an additional charge and the barrel laser engraves to a brass finish. Madison can be presented in an optional black velvet sleeve or a gift box.,,,,Dia 14mm z L 137mm x 15mm (includes clip).,Brass Barrel.,101044-0.jpg,101044-1.jpg|101044-1.jpg|101044-2.jpg|101044-3.jpg|101044-4.jpg|101044-5.jpg|101044-6.jpg|101044-7.jpg|101044-8.jpg,,white|red|bright green|green|Blue|Black|purple,white|red|bright green|green|Blue|Black|purple,101044-1.jpg|101044-1.jpg|101044-2.jpg|101044-3.jpg|101044-4.jpg|101044-5.jpg|101044-6.jpg|101044-7.jpg|101044-8.jpg,,,,,Pad Print|Pad Print|Laser Engraving,Pad Print Position B - 15mm x 9mm.|Pad Print Positions D &amp E - 40mm x 8mm.|Laser Engraving Positions D &amp E - 40mm x 8mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,100,,100,4.15,250,4,500,4.15,1000,3.87,2500,3.33,,,,,,,Printing Per Col/Pos,0.15,50,,,,18,20,42,8.5,250,0.0151,,,http://www.trendscollection.co.nz/item/101044,,
,,,,,102,103M101044,Madison Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,Retractable brass barrel ball pen with decorative soft rubber inserts in the grip. It has a blue TRENDS large volume refill with 3000 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Black ink is available for an additional charge and the barrel laser engraves to a brass finish. Madison can be presented in an optional black velvet sleeve or a gift box.,,,,Dia 14mm z L 137mm x 15mm (includes clip).,Brass Barrel.,101044-0.jpg,101044-1.jpg|101044-1.jpg|101044-2.jpg|101044-3.jpg|101044-4.jpg|101044-5.jpg|101044-6.jpg|101044-7.jpg|101044-8.jpg,,white|red|bright green|green|Blue|Black|purple,white|red|bright green|green|Blue|Black|purple,101044-1.jpg|101044-1.jpg|101044-2.jpg|101044-3.jpg|101044-4.jpg|101044-5.jpg|101044-6.jpg|101044-7.jpg|101044-8.jpg,,,,,Pad Print|Pad Print|Laser Engraving,Pad Print Position B - 15mm x 9mm.|Pad Print Positions D &amp E - 40mm x 8mm.|Laser Engraving Positions D &amp E - 40mm x 8mm.,,,,,,,2 Position,1 Colour,Pad Print,,,100,,100,4.41,250,4.25,500,4.41,1000,3.81,2500,3.54,,,,,,,Printing Per Col/Pos,0.15,100,Engraving Per Position,0.15,,18,20,42,8.5,250,0.0151,,,http://www.trendscollection.co.nz/item/101044,,
,,,,,102,103M101044,Madison Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,Retractable brass barrel ball pen with decorative soft rubber inserts in the grip. It has a blue TRENDS large volume refill with 3000 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Black ink is available for an additional charge and the barrel laser engraves to a brass finish. Madison can be presented in an optional black velvet sleeve or a gift box.,,,,Dia 14mm z L 137mm x 15mm (includes clip).,Brass Barrel.,101044-0.jpg,101044-1.jpg|101044-1.jpg|101044-2.jpg|101044-3.jpg|101044-4.jpg|101044-5.jpg|101044-6.jpg|101044-7.jpg|101044-8.jpg,,white|red|bright green|green|Blue|Black|purple,white|red|bright green|green|Blue|Black|purple,101044-1.jpg|101044-1.jpg|101044-2.jpg|101044-3.jpg|101044-4.jpg|101044-5.jpg|101044-6.jpg|101044-7.jpg|101044-8.jpg,,,,,Pad Print|Pad Print|Laser Engraving,Pad Print Position B - 15mm x 9mm.|Pad Print Positions D &amp E - 40mm x 8mm.|Laser Engraving Positions D &amp E - 40mm x 8mm.,,,,,,,2 Position,Tone on Tone,Laser Engrave,,,100,,100,4.24,250,4.08,500,4.24,1000,3.95,2500,3.4,,,,,,,Printing Per Col/Pos,0.1,100,Engraving Per Position,0.1,,18,20,42,8.5,250,0.0151,,,http://www.trendscollection.co.nz/item/101044,,
,,,,,103,103M101082,Moritz Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,"Retractable aluminium ball pen with a lacquered barrel, a soft rubber grip and shiny chrome accents. It has a black large volume refill with 1200 metres of writing ink and it laser engraves to an oxidised white colour. Moritz can be presented in an optional velvet sleeve or a gift box.",,,,Dia 10mm x L 135.5mm x 14mm (includes clip). ,Loose packed or an optional presentation box or sleeve.,101082-0.jpg,101082-1.jpg|101082-1.jpg|101082-2.jpg|101082-3.jpg|101082-4.jpg,,silver|Blue|Black,silver|Blue|Black,101082-1.jpg|101082-1.jpg|101082-2.jpg|101082-3.jpg|101082-4.jpg,,,,,Pad Print|Screen Print|Laser Engraving,Pad Print Positions D &amp E - 55mm x 7mm.|Screen Print Position A - 40mm x 12mm.|Laser Engraving Positions D &amp E - 55mm x 7mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,100,,100,2.42,250,2.37,500,2.32,1000,2.11,2500,1.91,,,,,,,Printing Per Col/Pos,0.1,50,,,,27,17,34,11,500,0.0156,,,http://www.trendscollection.co.nz/item/101082,,
,,,,,103,103M101082,Moritz Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,"Retractable aluminium ball pen with a lacquered barrel, a soft rubber grip and shiny chrome accents. It has a black large volume refill with 1200 metres of writing ink and it laser engraves to an oxidised white colour. Moritz can be presented in an optional velvet sleeve or a gift box.",,,,Dia 10mm x L 135.5mm x 14mm (includes clip). ,Loose packed or an optional presentation box or sleeve.,101082-0.jpg,101082-1.jpg|101082-1.jpg|101082-2.jpg|101082-3.jpg|101082-4.jpg,,silver|Blue|Black,silver|Blue|Black,101082-1.jpg|101082-1.jpg|101082-2.jpg|101082-3.jpg|101082-4.jpg,,,,,Pad Print|Screen Print|Laser Engraving,Pad Print Positions D &amp E - 55mm x 7mm.|Screen Print Position A - 40mm x 12mm.|Laser Engraving Positions D &amp E - 55mm x 7mm.,,,,,,,2 Position,1 Colour,Pad Print,,,100,,100,2.6,250,2.54,500,2.49,1000,2.27,2500,2.06,,,,,,,Pad Print,0.1,100,Pad Print,0.1,,27,17,34,11,500,0.0156,,,http://www.trendscollection.co.nz/item/101082,,
,,,,,103,103M101082,Moritz Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,"Retractable aluminium ball pen with a lacquered barrel, a soft rubber grip and shiny chrome accents. It has a black large volume refill with 1200 metres of writing ink and it laser engraves to an oxidised white colour. Moritz can be presented in an optional velvet sleeve or a gift box.",,,,Dia 10mm x L 135.5mm x 14mm (includes clip). ,Loose packed or an optional presentation box or sleeve.,101082-0.jpg,101082-1.jpg|101082-1.jpg|101082-2.jpg|101082-3.jpg|101082-4.jpg,,silver|Blue|Black,silver|Blue|Black,101082-1.jpg|101082-1.jpg|101082-2.jpg|101082-3.jpg|101082-4.jpg,,,,,Pad Print|Screen Print|Laser Engraving,Pad Print Positions D &amp E - 55mm x 7mm.|Screen Print Position A - 40mm x 12mm.|Laser Engraving Positions D &amp E - 55mm x 7mm.,,,,,,,2 Position,Tone on Tone,Laser Engrave,,,100,,100,2.6,250,2.54,500,2.49,1000,2.27,2500,2.06,,,,,,,Engraving Per Position,0.1,100,Engraving Per Position,0.1,,27,17,34,11,500,0.0156,,,http://www.trendscollection.co.nz/item/101082,,
,,,,,104,103M101117,Turbo Mix and Match Pen,,Pens,Pens/Pens - Mix and Match,Writing Instruments | Metal Pens,,,No,"Retractable brass barrel ball pen with a lacquered barrel, a soft rubber grip and shiny chrome accents. It has a blue or black TRENDS large volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Turbo laser engraves to a brass colour and can be presented in an optional velvet sleeve or a gift box.",,,,Dia 13.5mm x L 137.5mm x 17mm (includes clip).,Loose packed or an optional presentation box or sleeve.,101117-0.jpg,101117-1.jpg|101117-1.jpg|101117-2.jpg|101117-3.jpg|101117-4.jpg|101117-5.jpg|101117-6.jpg|101117-7.jpg|101117-8.jpg|101117-9.jpg|101117-10.jpg|101117-11.jpg|101117-12.jpg|101117-13.jpg|101117-14.jpg|101117-15.jpg|101117-16.jpg,,white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,101117-1.jpg|101117-1.jpg|101117-2.jpg|101117-3.jpg|101117-4.jpg|101117-5.jpg|101117-6.jpg|101117-7.jpg|101117-8.jpg|101117-9.jpg|101117-10.jpg|101117-11.jpg|101117-12.jpg|101117-13.jpg|101117-14.jpg|101117-15.jpg|101117-16.jpg,,,,,Pad Print|Screen Print|Laser Engraving,Pad Print Positions D &amp E - 45mm x 9mm.|Screen Print Position A - 35mm x 16mm.|Laser Engraving Positions D &amp E - 45mm x 9mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,100,,100,2.94,250,2.85,500,2.77,1000,2.5,2500,2.24,,,,,,,Printing Per Col/Pos,0.1,50,,,,33,18,37,13,500,0.022,,,http://www.trendscollection.co.nz/item/101117,,
,,,,,104,103M101117,Turbo Mix and Match Pen,,Pens,Pens/Pens - Mix and Match,Writing Instruments | Metal Pens,,,No,"Retractable brass barrel ball pen with a lacquered barrel, a soft rubber grip and shiny chrome accents. It has a blue or black TRENDS large volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Turbo laser engraves to a brass colour and can be presented in an optional velvet sleeve or a gift box.",,,,Dia 13.5mm x L 137.5mm x 17mm (includes clip).,Loose packed or an optional presentation box or sleeve.,101117-0.jpg,101117-1.jpg|101117-1.jpg|101117-2.jpg|101117-3.jpg|101117-4.jpg|101117-5.jpg|101117-6.jpg|101117-7.jpg|101117-8.jpg|101117-9.jpg|101117-10.jpg|101117-11.jpg|101117-12.jpg|101117-13.jpg|101117-14.jpg|101117-15.jpg|101117-16.jpg,,white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,101117-1.jpg|101117-1.jpg|101117-2.jpg|101117-3.jpg|101117-4.jpg|101117-5.jpg|101117-6.jpg|101117-7.jpg|101117-8.jpg|101117-9.jpg|101117-10.jpg|101117-11.jpg|101117-12.jpg|101117-13.jpg|101117-14.jpg|101117-15.jpg|101117-16.jpg,,,,,Pad Print|Screen Print|Laser Engraving,Pad Print Positions D &amp E - 45mm x 9mm.|Screen Print Position A - 35mm x 16mm.|Laser Engraving Positions D &amp E - 45mm x 9mm.,,,,,,,2 Position,1 Colour,Pad Print,,,100,,100,3.11,250,3.03,500,2.94,1000,2.66,2500,2.39,,,,,,,Pad Print,0.1,100,Pad Print,0.1,,33,18,37,13,500,0.022,,,http://www.trendscollection.co.nz/item/101117,,
