category,sc1,sc2,sku,serial_number,item_description,size,volume,unit,packaging,color,source1,retail_price,selling_price,qty,offer,Image
Paper,Cup,Ripple cup,FPPRCE04,FPPRCE04,Ripple Cup 4 Oz,4Oz,60x62mm,CTN,1x1000 Pcs,Printed ,UAE,10,9,100,1,
Paper,Cup,Ripple cup,FPPRCE08,FPPRCE08,Ripple Cup 8 Oz,8Oz,80x92mm,CTN,1x500 Pcs,Black,UAE,10,9,100,1,
Paper,Cup,Ripple cup,FPPRCE12,FPPRCE12,Ripple Cup 12 Oz,12Oz,88x110mm,CTN,1x500 Pcs,Black,UAE,10,9,100,1,
Paper,Cup,Ripple cup,FPPRCE16,FPPRCE16,Ripple Cup 16 Oz,16 Oz,90X135mm,CTN,1x500 Pcs,Black,UAE,10,9,100,1,
Paper,Cup,Ripple cup,FPPRCH04,FPPRCH04,White Ripple Cup 4Oz,4 Oz,60x62mm,CTN,1x1000 Pcs,White,UAE,10,9,100,1,
Paper,Cup,Ripple cup,FPPRCW08,FPPRCW08,White Ripple Cup 8Oz,8Oz,80x92mm,CTN,1x500 Pcs,White,UAE,10,9,100,1,
Paper,Cup,Ripple cup,FPPRCH12,FPPRCH12,White Ripple Cup 12Oz,12Oz,88x110mm,CTN,1x500 Pcs,White,UAE,10,9,100,1,
Paper,Cup,Ripple cup,FPPRCH16,FPPRCH16,White Ripple Cup 16Oz,16Oz,90X135mm,CTN,1x500 Pcs,White,UAE,10,9,100,1,
Paper,Cup,Zig-Zag Ripple Paper cup,FPPZZRCN04,FPPZZRCN04,Zig-Zag Ripple Paper cup 4Oz,4Oz,63x60mm,CTN,1x1000 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Zig-Zag Ripple Paper cup,FPPZZRCN08,FPPZZRCN08,Zig-Zag Ripple Paper cup 8Oz,8Oz,79X92,CTN,1x500 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Zig-Zag Ripple Paper cup,FPPZZRCN12,FPPZZRCN12,Zig-Zag Ripple Paper cup 12Oz,12Oz,89x111mm,CTN,1x500 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Zig-Zag Ripple Paper cup,FPPZZRCN16,FPPZZRCN16,Zig-Zag Ripple Paper cup 16Oz,16Oz,89x129mm,CTN,1x500 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup, Double Wall Cup,FPP2WN04,FPP2WN04, Double Wall Cup 4Oz,4Oz,63x60mm,CTN,1x1000 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup, Double Wall Cup,FPP2WN08,FPP2WN08, Double Wall Cup 8Oz,8Oz,79X92,CTN,1x500 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup, Double Wall Cup,FPP2WN12,FPP2WN12, Double Wall Cup 12Oz,12Oz,89x111mm,CTN,1x500 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup, Double Wall Cup,FPP2WN16,FPP2WN16, Double Wall Cup 16Oz,16Oz,89x129mm,CTN,1x500 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Single Wall Cup,FPP1WN04,FPP1WN04,Single Wall Cup 4 Oz,4Oz,63x60mm,CTN,1x1000 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Single Wall Cup,FPP1WN6.5,FPP1WN6.5,Single wall Cup6.5 Oz,6.5Oz,,CTN,1x1000 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Single Wall Cup,FPP1WN08,FPP1WN08,Single wall Cup 8Oz,8Oz,,CTN,1x1000 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Single Wall Cup,FPP1WN12,FPP1WN12,Single wall Cup 12Oz,12Oz,,CTN,1x1000 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Single Wall Cup,FPP1WN16,FPP1WN16,Single wall Cup 16Oz,16Oz,,CTN,1x1000 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Single Wall Cup,FPP1WN20,FPP1WN20,Single wall Cup 20Oz,20Oz,,CTN,1x1000 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Single Wall Cup,FPP1WN24,FPP1WN24,Single wall Cup 24Oz,24Oz,,CTN,1x1000 Pcs,BROWN,UAE,10,9,100,1,
Paper,Cup,Paper Cup,FPPNCE06,FPPNCE06,"Paper Cup,6Oz",6Oz,74x69mm,CTN,1x1000 Pcs,PRINTED,UAE,10,9,100,1,
Paper,Cup,Paper Cup,FPPNCE07,FPPNCE07,"Paper Cup,7Oz",7Oz,80x75mm,CTN,1x1000 Pcs,PRINTED,UAE,10,9,100,1,
Paper,Cup,Paper Cup,FPPNCE09,FPPNCE09,Paper Cup 9Oz,9Oz,90x85mm,CTN,1x1000 Pcs,PRINTED,UAE,10,9,100,1,
Paper,Cup,Paper Cup,FPPNHCE07,FPPNHCE07,"Paper Cup,7Oz with Handle",7Oz,80x75mm,CTN,1x1000 Pcs,PRINTED,UAE,10,9,100,1,
Paper,Cup,Paper Cup,FPPNHCE09,FPPNHCE09,Paper Cup 9Oz with Handle,9Oz,90x85mm,CTN,1x1000 Pcs,PRINTED,UAE,10,9,100,1,
Paper,Bowl,Paper Noodle Bowl,FPPNBIH250,FPPNBIH250,Paper Noodle Bowl with Paper Lid 250 ml,,250ml,CTN,1x250 Pcs,WHITE,UAE,10,9,100,1,
Paper,Bowl,Paper Noodle Bowl,FPPNBIH400,FPPNBIH400,Paper Noodle Bowl with Paper Lid 400 ml,,450ml,CTN,1x250 Pcs,WHITE,UAE,10,9,100,1,
Paper,Bowl,Paper Noodle Bowl,FPPNBIH500,FPPNBIH500,Paper Noodle Bowl with Paper Lid 500 ml,,500ml,CTN,1x250 Pcs,WHITE,UAE,10,9,100,1,
Paper,Box,Paper Pail Box,FPPOPBH16,FPPOPBH16,Paper Pail Box Small,16Oz,,CTN,1x500 Pcs,White,UAE,10,9,100,1,
Paper,Box,Paper Pail Box,FPPOPBH26,FPPOPBH26,Paper Pail Box Medium,26Oz,,CTN,1x500 Pcs,White,UAE,10,9,100,1,
Paper,Box,Paper Pail Box,FPPOPBH32,FPPOPBH32,Paper Pail Box Large,32Oz,,CTN,1x500 Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBH250,FPPSBH250,"Paper Soup Bowl,250ml",,250ml,CTN,1x1000 Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBH400,FPPSBH400,"Paper Soup Bowl,400ml",,400ml,CTN,1x1000 Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBH500,FPPSBH500,"Paper Soup Bowl,500ml",,500ml,CTN,1x1000 Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBH750,FPPSBH750,"Paper Soup Bowl,750ml",,750ml,CTN,1x600  Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBH900,FPPSBH900,"Paper Soup Bowl,900ml",,900ml,CTN,1x600  Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBH1100,FPPSBH1100,"Paper Soup Bowl,1100ml",,1100ml,CTN,1x600  Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBI250,FPPSBI250,"Paper Soup Bowl,250ml Lid",,250ml,CTN,1x1000 Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBI400,FPPSBI400,"Paper Soup Bowl,400ml Lid",,400ml,CTN,1x1000 Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBI500,FPPSBI500,"Paper Soup Bowl,500ml Lid",,500ml,CTN,1x1000 Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBI750,FPPSBI750,"Paper Soup Bowl,750ml Lid",,750ml,CTN,1x600  Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBI900,FPPSBI900,"Paper Soup Bowl,900ml Lid",,900ml,CTN,1x600  Pcs,White,UAE,10,9,100,1,
Paper,Bowl,Paper Soup Bowl,FPPSBI1100,FPPSBI1100,"Paper Soup Bowl,1100ml Lid",,1100ml,CTN,1x600  Pcs,White,UAE,10,9,100,1,
Paper,Tube,Popcorn Tube,FPPPTSE32,FPPPTSE32,Popcorn Tube Square 32 Oz,32Oz,,CTN,1x1000 Pcs,Printed art work,UAE,10,9,100,1,
Paper,Tube,Popcorn Tube,FPPPTOE32,FPPPTOE32,Popcorn Tube Round 32 Oz,32Oz,,CTN,1x500 Pcs,Printed art work,UAE,10,9,100,1,
Paper,Tube,Popcorn Tube,FPPPTSE46,FPPPTSE46,Popcorn Tube Square 46 Oz,46Oz,,CTN,1x500 Pcs,Printed art work,UAE,10,9,100,1,
Paper,Tube,Popcorn Tube,FPPPTSE85,FPPPTSE85,Popcorn Tube Square 85Oz,85Oz,,CTN,1x150  Pcs,Printed art work,UAE,10,9,100,1,
Paper,Tube,Popcorn Tube,FPPPTSE130,FPPPTSE130,Popcorn Tube Square 130 Oz,130Oz,,CTN,1x150  Pcs,Printed art work,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICE3,FPPICE3,Ice Cream paper Cup 80ml,3Oz,80ml,CTN,1x1000 Pcs,Printed art work,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICE4,FPPICE4,Ice Cream paper Cup 120ml,4Oz,120ml,CTN,1x1000 Pcs,Printed art work,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICE6.5,FPPICE6.5,Ice Cream paper Cup 200ml,6.5Oz,200ml,CTN,1x1000 Pcs,Printed art work,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICE8,FPPICE8,Ice Cream paper Cup 250ml,8Oz,250ml,CTN,1x1000 Pcs,Printed art work,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICE13,FPPICE13,Ice Cream paper Cup 400ml,13Oz,400ml,CTN,1x1000 Pcs,Printed art work,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICE16,FPPICE16,Ice Cream paper Cup 500ml,16oZ,500ml,CTN,1x1000 Pcs,Printed art work,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICDIC4,FPPICDIC4,Ice Cream paper Cup 120ml Lid,4Oz,,CTN,1x1000 Pcs,,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICDIC6.5,FPPICDIC6.5,Ice Cream paper Cup 200ml Lid,6.5Oz,,CTN,1x1000 Pcs,,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICDIC8,FPPICDIC8,Ice Cream paper Cup 250ml Lid,8Oz,,CTN,1x1000 Pcs,,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICDIC13,FPPICDIC13,Ice Cream paper Cup 400ml Lid,13Oz,,CTN,1x1000 Pcs,,UAE,10,9,100,1,
Paper,Cup,Ice Cream paper Cup,FPPICDIC16,FPPICDIC16,Ice Cream paper Cup 500ml Lid,16oZ,,CTN,1x1000 Pcs,,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPPBN220,FPPPBN220,Brown Pizza Box Small,Small,220x220mm,CTN,1x100  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPPBN280,FPPPBN280,Brown Pizza Box Medium,Medium,280x280mm,CTN,1x100  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPPBN330,FPPPBN330,Brown Pizza Box Large,Large,330x330mm,CTN,1x100  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPPBH220,FPPPBH220,White Pizza Box Small,Small,220x220mm,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPPBH280,FPPPBH280,White Pizza Box Medium,Medium,280x280mm,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPPBH330,FPPPBH330,White Pizza Box Large,Large,330x330mm,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPPBE230,FPPPBE230, Printed Pizza Box Small Printed,Small,230x230mm,CTN,1x100  Pcs,Printed,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPPBE280,FPPPBE280, Printed Pizza Box Medium Printed,Medium,280x280mm,CTN,1x100  Pcs,Printed,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPPBE330,FPPPBE330, Printed Pizza Box Large Printed,Large,330x330mm,CTN,1x100  Pcs,Printed,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPHLBS,FPPHLBS,White Liner paper Pizza Box Small,Small,,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPHLBM,FPPHLBM,White Liner paper Pizza Box Medium,Medium,,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Pizza Box,FPPHLBL,FPPHLBL,White Liner paper Pizza Box Large,Large,,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPBCB15,FPPBCB15,Cake Box 15x15cm,15x15cm,150x150x120mm,CTN,1x100  Pcs,Black base with White Lid cover,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPBCB20,FPPBCB20,Cake Box 20x20cm,20x20cm,200x200x120mm,CTN,1x100  Pcs,Black base with White Lid cover,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPBCB25,FPPBCB25,Cake Box 25x25cm,25x25cm,250x250x120mm,CTN,1x100  Pcs,Black base with White Lid cover,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPBCB30,FPPBCB30,Cake Box 30x30cm,30x30cm,300x300x120mm,CTN,1x100  Pcs,Black base with White Lid cover,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPBCB35,FPPBCB35,Cake Box 35x35cm,35x35cm,350x350x120mm,CTN,1x100  Pcs,Black base with White Lid cover,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPHCB15,FPPHCB15,Cake Box 15x15cm White,15x15cm,150x150x120mm,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPHCB20,FPPHCB20,Cake Box 20x20cm White,20x20cm,200x200x120mm,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPHCB25,FPPHCB25,Cake Box 25x25cm White,25x25cm,250x250x120mm,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPHCB30,FPPHCB30,Cake Box 30x30cm White,30x30cm,300x300x120mm,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Box,Cake Box,FPPHCB35,FPPHCB35,Cake Box 35x35cm White,35x35cm,350x350x120mm,CTN,1x100  Pcs,White,UAE,10,9,100,1,
Paper,Pouch,French Fries Pouch,FPPFPES,FPPFPES,French Fries Pouch Small,Small,,CTN,1x500 Pcs,Printed,UAE,10,9,100,1,
Paper,Pouch,French Fries Pouch,FPPFPEL,FPPFPEL,French Fries Pouch Large,Large,,CTN,1x1000 Pcs,Printed,UAE,10,9,100,1,
Paper,Pouch,French Fries Pouch,FPPFPESC,FPPFPESC,French Fries Scoop.,,,CTN,1x1000 Pcs,Printed,UAE,10,9,100,1,
Paper,Bucket,Chicken Bucket,FPPCBES85,FPPCBES85,Chicken Bucket Small,85Oz,,CTN,1x1000 Pcs,Printed,UAE,10,9,100,1,
Paper,Bucket,Chicken Bucket,FPPCBEM130,FPPCBEM130,Chicken Bucket Medium,130Oz,,CTN,1x1000 Pcs,Printed,UAE,10,9,100,1,
Paper,Bucket,Chicken Bucket,FPPCBEL170,FPPCBEL170,Chicken Bucket Large,170 Oz,,CTN,1x1000 Pcs,Printed,UAE,10,9,100,1,
Paper,Tray,Boat Tray,FPPBTHS,FPPBTHS,Boat Tray Small,Small,115x95x45mm,CTN,1x700  Pcs,White,UAE,10,9,100,1,
Paper,Tray,Boat Tray,FPPBTHL,FPPBTHL,Boat Tray Large,Large,170x95x60mm,CTN,1x600  Pcs,White,UAE,10,9,100,1,
Paper,Box,Kids Meal Box,FPPKMBE,FPPKMBE,Kids Meal Box,Standard,,CTN,1x250 Pcs,Printed,UAE,10,9,100,1,
Paper,Box,Paper Dinner Box,FPPDBES,FPPDBES,Paper Dinner Box Small,Small,180x110x70mm,CTN,1x250 Pcs,Printed,UAE,10,9,100,1,
Paper,Box,Paper Dinner Box,FPPDBEM,FPPDBEM,Paper Dinner Box Medium,Medium,225x120x80mm,CTN,1x250 Pcs,Printed,UAE,10,9,100,1,
Paper,Plate,Light Duty Paper Plates,FPPLDPH7,FPPLDPH7,"Light Duty Paper Plates 7"" ","7""",,CTN,100Pcsx12Pkt,White,UAE,10,9,100,1,
Paper,Plate,Light Duty Paper Plates,FPPLDPH9,FPPLDPH9,"Light Duty Paper Plates 9"" ","9""",,CTN,100Pcsx12Pkt,White,UAE,10,9,100,1,
Paper,Box,PE Kraft take Away Box,FPPKTAD22,FPPKTAD22,PE Kraft take Away Box 22Oz,22Oz,105x90x63mm,CTN,1x300  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft take Away Box,FPPKTAD32,FPPKTAD32,PE Kraft take Away Box 32Oz,32Oz,142x111x64mm,CTN,1x120  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft take Away Box,FPPKTAD36,FPPKTAD36,PE Kraft take Away Box 36Oz,36Oz,195x140x50mm,CTN,1x120  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft take Away Box,FPPKTAD56,FPPKTAD56,PE Kraft take Away Box 56Oz,56Oz,197x139x64mm,CTN,1x100  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft take Away Box,FPPKTAD72,FPPKTAD72,PE Kraft take Away Box 72Oz,72Oz,197x139x89mm,CTN,1x100  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Lunch Box with Window,FPPKLBWD120,FPPKLBWD120,PE Kraft Lunch Box with Window 120,-,120x88x37mm,CTN,1x300  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Lunch Box with Window,FPPKLBWD150,FPPKLBWD150,PE Kraft Lunch Box with Window 150,,150x100x45mm,CTN,1x150  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Lunch Box with Window,FPPKLBWD180,FPPKLBWD180,PE Kraft Lunch Box with Window 180,,180X120X50mm,CTN,1x100  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Lunch Box with Window,FPPKLBWD195,FPPKLBWD195,PE Kraft Lunch Box with Window 195,,195x140x65mm,CTN,1x120  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Lunch Box,FPPKLBD120,FPPKLBD120,PE Kraft Lunch Box 120,,120x88x37mm,CTN,1x300  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Lunch Box,FPPKLBD150,FPPKLBD150,PE Kraft Lunch Box 150,,150x100x45mm,CTN,1x150  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Lunch Box,FPPKLBD180,FPPKLBD180,PE Kraft Lunch Box 180,,180X120X50mm,CTN,1x100  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Lunch Box,FPPKLBD195,FPPKLBD195,PE Kraft Lunch Box 195,,195x140x65mm,CTN,1x120  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Square Box,FPPKSBD8,FPPKSBD8,PE Kraft Square Box 8 OZ,8Oz,62x46x66mm,CTN,1x280  Pcs,Brown,UAE,10,9,100,1,
Paper,Box,PE Kraft Square Box,FPPKSBD16,FPPKSBD16,PE Kraft Square Box 16 OZ,16Oz,76x55x85mm,CTN,1x120  Pcs,Brown,UAE,10,9,100,1,
